anio,mes,cve_ent,entidad,cve_mun,municipio,organismo,modalidad,destino,tipo,sexo,edad_rango,ingresos_rango,vivienda_valor,acciones,monto
2026,1,30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,2,3,1,1,2,1,2,3.0,1845932.86
2026,1,30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,2,3,1,1,2,1,3,2.0,1225437.43
2026,1,30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,2,3,1,1,2,2,2,2.0,1254959.55
2026,1,30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,2,3,1,1,2,2,3,3.0,1850756.58
2026,1,30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,2,3,1,1,2,2,4,1.0,658833.82
2026,1,30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,2,3,1,1,2,3,2,1.0,686009.99
2026,1,30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,2,3,1,1,2,3,3,2.0,1265205.79
2026,1,30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,2,3,1,1,2,4,3,3.0,3046190.15
2026,1,30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,2,3,1,1,2,4,4,2.0,1722717.49
2026,1,30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,2,3,1,1,2,6,3,1.0,914013.48
2026,1,30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,2,3,1,1,2,6,4,2.0,3312836.98
2026,1,30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,2,3,1,1,2,6,5,1.0,1806063.67
2026,1,30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,2,3,1,2,1,2,2,2.0,1239693.24
2026,1,30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,2,3,1,2,1,2,3,2.0,1112258.89
2026,1,30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,2,3,1,2,1,3,2,1.0,685432.65
2026,1,30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,2,3,1,2,1,3,3,1.0,799104.19
2026,1,30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,2,3,1,2,2,2,2,4.0,2599622.13
2026,1,30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,2,3,1,2,2,2,3,3.0,1652377.76
2026,1,30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,2,3,1,2,2,3,2,1.0,720573.14
2026,1,30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,2,3,1,2,2,3,3,3.0,2565644.22
2026,1,30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,2,3,1,2,2,6,4,1.0,2019816.64
2026,1,30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,3,1,2,1,1,2,,4.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,3,1,2,1,1,3,,2.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,3,1,2,1,1,4,,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,3,1,2,1,1,6,,2.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,3,1,2,1,2,1,,11.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,3,1,2,1,2,2,,25.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,3,1,2,1,2,3,,13.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,3,1,2,1,2,4,,7.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,3,1,2,1,2,5,,8.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,3,1,2,1,2,6,,7.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,3,1,2,1,3,2,,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,3,1,2,2,2,1,,3.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,3,1,2,2,2,2,,13.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,3,1,2,2,2,3,,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,3,1,2,2,2,4,,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,3,1,2,2,2,6,,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,4,7,1,1,1,4,3,1.0,956715.83
2026,1,30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,4,7,1,1,2,4,2,1.0,727285.51
2026,1,30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,4,7,1,1,2,4,3,1.0,780645.74
2026,1,30,Veracruz de Ignacio de la Llave,39,Coatzacoalcos,1,4,7,1,1,3,5,2,1.0,701634.79
2026,1,30,Veracruz de Ignacio de la Llave,40,Coatzintla,1,2,3,1,1,2,2,3,1.0,734434.63
2026,1,30,Veracruz de Ignacio de la Llave,40,Coatzintla,1,2,3,1,1,2,3,2,1.0,613215.31
2026,1,30,Veracruz de Ignacio de la Llave,40,Coatzintla,1,2,3,1,2,1,2,2,1.0,594074.47
2026,1,30,Veracruz de Ignacio de la Llave,40,Coatzintla,1,2,3,1,2,2,1,2,1.0,518880.46
2026,1,30,Veracruz de Ignacio de la Llave,40,Coatzintla,1,2,3,1,2,2,2,2,2.0,1292206.39
2026,1,30,Veracruz de Ignacio de la Llave,40,Coatzintla,1,2,3,1,2,2,3,2,1.0,563900.51
2026,1,30,Veracruz de Ignacio de la Llave,40,Coatzintla,1,3,1,2,1,2,4,,2.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,40,Coatzintla,1,3,1,2,2,2,3,,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,41,Coetzala,1,3,1,2,1,2,3,,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,44,C�rdoba,1,1,2,2,1,2,5,4,1.0,1351231.0
2026,1,30,Veracruz de Ignacio de la Llave,44,C�rdoba,1,1,2,2,1,2,6,4,1.0,2148991.65
2026,1,30,Veracruz de Ignacio de la Llave,44,C�rdoba,1,2,3,2,2,2,6,4,1.0,2249895.74
2026,1,30,Veracruz de Ignacio de la Llave,44,C�rdoba,1,2,3,1,1,1,1,3,1.0,613830.03
2026,1,30,Veracruz de Ignacio de la Llave,44,C�rdoba,1,2,3,1,1,1,4,3,1.0,793669.88
2026,1,30,Veracruz de Ignacio de la Llave,44,C�rdoba,1,2,3,1,1,1,4,4,1.0,865150.07
2026,1,30,Veracruz de Ignacio de la Llave,44,C�rdoba,1,2,3,1,1,2,1,3,1.0,590722.16
2026,1,30,Veracruz de Ignacio de la Llave,44,C�rdoba,1,2,3,1,1,2,2,5,1.0,754791.63
2026,1,30,Veracruz de Ignacio de la Llave,44,C�rdoba,1,2,3,1,1,2,5,4,1.0,1508791.77
2026,1,30,Veracruz de Ignacio de la Llave,44,C�rdoba,1,2,3,1,1,2,6,4,2.0,3058767.86
2026,1,30,Veracruz de Ignacio de la Llave,44,C�rdoba,1,2,3,1,2,1,1,3,1.0,428603.31
2026,1,30,Veracruz de Ignacio de la Llave,44,C�rdoba,1,2,3,1,2,1,3,3,1.0,753339.7
2026,1,30,Veracruz de Ignacio de la Llave,44,C�rdoba,1,2,3,1,2,2,1,2,1.0,590356.26
2026,1,30,Veracruz de Ignacio de la Llave,44,C�rdoba,1,2,3,1,2,2,2,3,2.0,852680.36
2026,1,30,Veracruz de Ignacio de la Llave,44,C�rdoba,1,2,3,1,2,2,5,5,1.0,1496186.33
2026,1,30,Veracruz de Ignacio de la Llave,44,C�rdoba,1,2,3,1,2,2,6,4,1.0,1896071.54
2026,1,30,Veracruz de Ignacio de la Llave,44,C�rdoba,1,3,1,2,1,2,1,,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,44,C�rdoba,1,3,1,2,1,2,2,,4.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,44,C�rdoba,1,3,1,2,1,2,3,,2.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,44,C�rdoba,1,3,1,2,1,2,4,,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,44,C�rdoba,1,3,1,2,1,2,5,,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,44,C�rdoba,1,3,1,2,1,2,6,,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,44,C�rdoba,1,3,1,2,2,1,2,,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,44,C�rdoba,1,3,1,2,2,2,1,,2.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,44,C�rdoba,1,3,1,2,2,2,2,,3.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,44,C�rdoba,1,3,1,2,2,2,3,,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,45,Cosamaloapan de Carpio,1,2,3,1,1,2,1,3,1.0,616343.94
2026,1,30,Veracruz de Ignacio de la Llave,45,Cosamaloapan de Carpio,1,2,3,1,1,2,2,2,1.0,619569.05
2026,1,30,Veracruz de Ignacio de la Llave,45,Cosamaloapan de Carpio,1,2,3,1,2,2,2,2,1.0,673676.5
2026,1,30,Veracruz de Ignacio de la Llave,45,Cosamaloapan de Carpio,1,2,3,1,2,2,4,3,1.0,886522.29
2026,1,30,Veracruz de Ignacio de la Llave,45,Cosamaloapan de Carpio,1,3,1,2,1,2,3,,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,45,Cosamaloapan de Carpio,1,3,1,2,1,2,4,,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,45,Cosamaloapan de Carpio,1,3,1,2,2,2,4,,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,48,Cosoleacaque,1,2,3,1,1,1,2,2,1.0,618298.67
2026,1,30,Veracruz de Ignacio de la Llave,48,Cosoleacaque,1,2,3,1,1,1,4,4,1.0,825887.12
2026,1,30,Veracruz de Ignacio de la Llave,48,Cosoleacaque,1,2,3,1,1,2,1,2,1.0,622709.17
2026,1,30,Veracruz de Ignacio de la Llave,48,Cosoleacaque,1,2,3,1,1,2,2,2,1.0,692997.36
2026,1,30,Veracruz de Ignacio de la Llave,48,Cosoleacaque,1,2,3,1,1,2,2,3,1.0,680749.29
2026,1,30,Veracruz de Ignacio de la Llave,48,Cosoleacaque,1,2,3,1,1,2,3,2,1.0,723802.85
2026,1,30,Veracruz de Ignacio de la Llave,48,Cosoleacaque,1,2,3,1,1,2,3,3,1.0,689419.61
2026,1,30,Veracruz de Ignacio de la Llave,48,Cosoleacaque,1,2,3,1,1,2,4,3,1.0,916164.86
2026,1,30,Veracruz de Ignacio de la Llave,48,Cosoleacaque,1,2,3,1,2,2,1,2,1.0,600395.61
2026,1,30,Veracruz de Ignacio de la Llave,48,Cosoleacaque,1,2,3,1,2,2,5,4,1.0,1263623.05
2026,1,30,Veracruz de Ignacio de la Llave,48,Cosoleacaque,1,3,1,2,1,1,2,,2.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,48,Cosoleacaque,1,3,1,2,1,1,3,,2.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,48,Cosoleacaque,1,3,1,2,1,2,1,,4.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,48,Cosoleacaque,1,3,1,2,1,2,2,,10.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,48,Cosoleacaque,1,3,1,2,1,2,3,,6.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,48,Cosoleacaque,1,3,1,2,1,2,5,,2.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,48,Cosoleacaque,1,3,1,2,1,2,6,,4.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,48,Cosoleacaque,1,3,1,2,2,2,1,,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,48,Cosoleacaque,1,3,1,2,2,2,2,,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,48,Cosoleacaque,1,3,1,2,2,2,4,,4.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,48,Cosoleacaque,1,4,7,1,1,2,2,2,1.0,473216.77
2026,1,30,Veracruz de Ignacio de la Llave,49,Cotaxtla,1,3,1,2,1,2,4,,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,5,Acula,1,2,3,1,1,1,4,2,1.0,669860.41
2026,1,30,Veracruz de Ignacio de la Llave,52,Cuichapa,1,2,3,1,1,2,2,3,1.0,657602.04
2026,1,30,Veracruz de Ignacio de la Llave,52,Cuichapa,1,3,1,2,1,2,3,,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,53,Cuitl�huac,1,3,1,2,1,2,3,,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,54,Chacaltianguis,1,2,3,1,1,2,3,3,1.0,616224.79
2026,1,30,Veracruz de Ignacio de la Llave,54,Chacaltianguis,1,3,1,2,1,2,5,,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,55,Chalma,1,3,1,2,1,2,3,,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,59,Chinameca,1,2,3,2,1,2,5,3,1.0,920819.15
2026,1,30,Veracruz de Ignacio de la Llave,59,Chinameca,1,2,3,1,1,2,6,3,1.0,882667.66
2026,1,30,Veracruz de Ignacio de la Llave,59,Chinameca,1,3,1,2,1,2,2,,2.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,59,Chinameca,1,3,1,2,1,2,4,,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,6,Acultzingo,1,2,3,1,1,1,6,3,1.0,1031606.94
2026,1,30,Veracruz de Ignacio de la Llave,6,Acultzingo,1,3,1,2,1,2,2,,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,6,Acultzingo,1,3,1,2,1,2,3,,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,6,Acultzingo,1,3,1,2,1,2,5,,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,61,Las Choapas,1,2,3,1,1,2,4,3,1.0,885357.15
2026,1,30,Veracruz de Ignacio de la Llave,61,Las Choapas,1,2,3,1,1,2,6,5,1.0,2730856.41
2026,1,30,Veracruz de Ignacio de la Llave,61,Las Choapas,1,3,1,2,1,1,2,,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,61,Las Choapas,1,3,1,2,1,2,1,,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,61,Las Choapas,1,3,1,2,1,2,2,,10.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,61,Las Choapas,1,3,1,2,1,2,3,,2.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,61,Las Choapas,1,3,1,2,1,2,6,,3.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,61,Las Choapas,1,3,1,2,2,2,2,,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,65,Emiliano Zapata,1,1,2,2,1,2,6,5,1.0,689708.87
2026,1,30,Veracruz de Ignacio de la Llave,65,Emiliano Zapata,1,1,2,2,2,,1,4,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,65,Emiliano Zapata,1,1,2,2,2,2,2,3,1.0,676602.47
2026,1,30,Veracruz de Ignacio de la Llave,65,Emiliano Zapata,1,1,2,1,1,2,1,3,1.0,436991.49
2026,1,30,Veracruz de Ignacio de la Llave,65,Emiliano Zapata,1,1,2,1,1,2,2,3,1.0,737737.41
2026,1,30,Veracruz de Ignacio de la Llave,65,Emiliano Zapata,1,1,2,1,2,1,2,3,1.0,609439.28
2026,1,30,Veracruz de Ignacio de la Llave,65,Emiliano Zapata,1,1,2,1,2,2,4,3,1.0,900179.12
2026,1,30,Veracruz de Ignacio de la Llave,65,Emiliano Zapata,1,2,3,1,1,1,4,2,1.0,620159.32
2026,1,30,Veracruz de Ignacio de la Llave,65,Emiliano Zapata,1,2,3,1,1,2,1,1,1.0,304560.7
2026,1,30,Veracruz de Ignacio de la Llave,65,Emiliano Zapata,1,2,3,1,1,2,2,3,1.0,821660.41
2026,1,30,Veracruz de Ignacio de la Llave,65,Emiliano Zapata,1,2,3,1,2,1,4,3,1.0,974958.89
2026,1,30,Veracruz de Ignacio de la Llave,65,Emiliano Zapata,1,2,3,1,2,2,5,3,1.0,821568.34
2026,1,30,Veracruz de Ignacio de la Llave,65,Emiliano Zapata,1,3,1,2,1,1,2,,2.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,65,Emiliano Zapata,1,3,1,2,1,1,3,,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,65,Emiliano Zapata,1,3,1,2,1,2,2,,5.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,65,Emiliano Zapata,1,3,1,2,1,2,3,,2.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,65,Emiliano Zapata,1,3,1,2,1,2,4,,3.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,65,Emiliano Zapata,1,3,1,2,1,2,5,,2.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,65,Emiliano Zapata,1,3,1,2,1,2,6,,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,65,Emiliano Zapata,1,3,1,2,2,2,2,,2.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,65,Emiliano Zapata,1,3,1,2,2,2,4,,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,68,Fort�n,1,1,2,1,1,1,2,3,1.0,624084.77
2026,1,30,Veracruz de Ignacio de la Llave,68,Fort�n,1,1,2,1,1,2,3,3,1.0,808374.57
2026,1,30,Veracruz de Ignacio de la Llave,68,Fort�n,1,1,2,1,1,2,4,3,3.0,2839751.77
2026,1,30,Veracruz de Ignacio de la Llave,68,Fort�n,1,1,2,1,1,2,5,3,2.0,2238575.5
2026,1,30,Veracruz de Ignacio de la Llave,68,Fort�n,1,1,2,1,1,2,6,3,1.0,945824.84
2026,1,30,Veracruz de Ignacio de la Llave,68,Fort�n,1,1,2,1,2,1,1,3,1.0,562272.69
2026,1,30,Veracruz de Ignacio de la Llave,68,Fort�n,1,1,2,1,2,1,4,3,1.0,1014335.95
2026,1,30,Veracruz de Ignacio de la Llave,68,Fort�n,1,1,2,1,2,2,1,3,1.0,619556.1
2026,1,30,Veracruz de Ignacio de la Llave,68,Fort�n,1,1,2,1,2,2,2,3,1.0,720205.84
2026,1,30,Veracruz de Ignacio de la Llave,68,Fort�n,1,1,2,1,2,2,4,3,3.0,3071716.27
2026,1,30,Veracruz de Ignacio de la Llave,68,Fort�n,1,2,3,1,2,2,2,4,1.0,721941.51
2026,1,30,Veracruz de Ignacio de la Llave,68,Fort�n,1,2,3,1,2,2,3,4,1.0,774538.28
2026,1,30,Veracruz de Ignacio de la Llave,68,Fort�n,1,3,1,2,1,2,1,,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,68,Fort�n,1,3,1,2,1,2,3,,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,68,Fort�n,1,3,1,2,1,2,4,,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,68,Fort�n,1,3,1,2,1,2,5,,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,68,Fort�n,1,3,1,2,2,2,2,,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,68,Fort�n,1,4,7,1,1,1,3,2,1.0,284969.08
2026,1,30,Veracruz de Ignacio de la Llave,68,Fort�n,1,4,7,1,1,2,3,2,1.0,482804.66
2026,1,30,Veracruz de Ignacio de la Llave,69,Guti�rrez Zamora,1,3,1,2,2,2,2,,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,73,Hueyapan de Ocampo,1,2,3,1,1,1,2,2,1.0,675675.72
2026,1,30,Veracruz de Ignacio de la Llave,73,Hueyapan de Ocampo,1,2,3,1,1,2,2,2,1.0,614039.23
2026,1,30,Veracruz de Ignacio de la Llave,73,Hueyapan de Ocampo,1,4,7,1,1,1,6,3,1.0,1061435.7
2026,1,30,Veracruz de Ignacio de la Llave,73,Hueyapan de Ocampo,1,4,7,1,1,2,4,3,1.0,1026846.55
2026,1,30,Veracruz de Ignacio de la Llave,74,Huiloapan de Cuauht�moc,1,3,1,2,1,2,2,,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,75,Ignacio de la Llave,1,2,3,1,1,2,4,3,1.0,1083516.39
2026,1,30,Veracruz de Ignacio de la Llave,75,Ignacio de la Llave,1,4,5,1,1,1,3,3,1.0,760510.13
2026,1,30,Veracruz de Ignacio de la Llave,77,Isla,1,2,3,1,1,1,4,3,1.0,820371.74
2026,1,30,Veracruz de Ignacio de la Llave,77,Isla,1,2,3,1,1,2,1,3,1.0,617840.94
2026,1,30,Veracruz de Ignacio de la Llave,77,Isla,1,3,1,2,1,2,1,,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,81,Ixhuatlancillo,1,1,2,2,1,2,6,4,1.0,1584363.38
2026,1,30,Veracruz de Ignacio de la Llave,81,Ixhuatlancillo,1,2,3,1,1,2,3,3,1.0,788397.32
2026,1,30,Veracruz de Ignacio de la Llave,81,Ixhuatlancillo,1,2,3,1,2,2,1,3,1.0,449210.32
2026,1,30,Veracruz de Ignacio de la Llave,81,Ixhuatlancillo,1,3,1,2,1,2,3,,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,81,Ixhuatlancillo,1,3,1,2,2,2,2,,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,82,Ixhuatl�n del Sureste,1,3,1,2,1,1,6,,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,82,Ixhuatl�n del Sureste,1,3,1,2,1,2,2,,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,82,Ixhuatl�n del Sureste,1,3,1,2,1,2,6,,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,82,Ixhuatl�n del Sureste,1,3,1,2,2,2,3,,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,83,Ixhuatl�n de Madero,1,3,1,2,2,2,4,,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,85,Ixtaczoquitl�n,1,3,1,2,1,1,2,,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,85,Ixtaczoquitl�n,1,3,1,2,1,2,2,,3.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,85,Ixtaczoquitl�n,1,3,1,2,1,2,3,,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,85,Ixtaczoquitl�n,1,3,1,2,1,2,5,,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,1,2,2,1,2,2,4,1.0,373305.83
2026,1,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,1,2,2,1,2,3,4,1.0,589995.94
2026,1,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,1,2,2,1,2,4,4,1.0,520570.62
2026,1,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,1,2,2,1,2,5,4,1.0,1361810.54
2026,1,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,1,2,2,1,2,6,4,1.0,1389857.98
2026,1,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,1,2,2,1,2,6,5,1.0,912525.51
2026,1,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,1,2,2,2,,5,4,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,1,2,2,2,2,4,4,1.0,503889.68
2026,1,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,1,2,1,1,2,6,4,1.0,1662250.18
2026,1,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,2,3,1,1,1,2,3,2.0,778339.42
2026,1,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,2,3,1,1,1,3,2,1.0,658414.38
2026,1,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,2,3,1,1,1,3,3,3.0,2239869.55
2026,1,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,2,3,1,1,2,2,2,1.0,646914.17
2026,1,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,2,3,1,1,2,2,3,1.0,736524.23
2026,1,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,2,3,1,1,2,2,4,1.0,657833.86
2026,1,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,2,3,1,1,2,3,3,2.0,1076820.94
2026,1,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,2,3,1,1,2,5,3,1.0,953784.34
2026,1,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,2,3,1,1,2,5,4,1.0,1130749.5
2026,1,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,2,3,1,1,2,6,3,2.0,2403381.7
2026,1,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,2,3,1,1,2,6,4,3.0,5728378.57
2026,1,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,2,3,1,1,2,6,5,1.0,2717830.7
2026,1,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,2,3,1,2,1,2,2,1.0,676714.44
2026,1,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,2,3,1,2,1,2,3,2.0,1317785.08
2026,1,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,2,3,1,2,2,2,3,2.0,1362256.74
2026,1,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,2,3,1,2,2,2,4,1.0,612758.74
2026,1,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,2,3,1,2,2,3,3,2.0,1535645.53
2026,1,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,2,3,1,2,2,5,1,1.0,418428.98
2026,1,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,3,1,2,1,1,2,,7.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,3,1,2,1,1,3,,3.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,3,1,2,1,1,4,,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,3,1,2,1,1,5,,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,3,1,2,1,2,1,,2.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,3,1,2,1,2,2,,25.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,3,1,2,1,2,3,,14.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,3,1,2,1,2,4,,15.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,3,1,2,1,2,5,,2.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,3,1,2,1,2,6,,2.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,3,1,2,1,3,3,,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,3,1,2,1,3,4,,1.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,3,1,2,2,1,2,,2.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,3,1,2,2,1,3,,2.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,3,1,2,2,2,1,,3.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,3,1,2,2,2,2,,14.0,0.0
2026,1,30,Veracruz de Ignacio de la Llave,87,Xalapa,1,3,1,2,2,2,3,,4.0,0.0
